time_sec,bus_id,stop_idx,onboard,headway_min
9900.000000,0,10,225,2.333333
9900.000000,1,10,244,2.333333
9900.000000,2,10,223,2.316667
9900.000000,3,10,228,2.316667
9900.000000,4,10,281,2.350000
9960.000000,0,10,225,3.333333
9960.000000,1,10,244,3.333333
9960.000000,2,10,223,3.316667
9960.000000,3,10,228,3.316667
9960.000000,4,10,281,3.350000
10020.000000,0,10,225,4.333333
10020.000000,1,10,244,4.333333
10020.000000,2,10,223,4.316667
10020.000000,3,10,228,4.316667
10020.000000,4,10,281,4.350000
10080.000000,0,11,189,5.333333
10080.000000,1,11,197,5.333333
10080.000000,2,11,187,5.316667
10080.000000,3,11,183,5.316667
10080.000000,4,11,219,5.350000
10140.000000,0,11,212,6.333333
10140.000000,1,11,214,6.333333
10140.000000,2,11,209,6.316667
10140.000000,3,11,202,6.316667
10140.000000,4,11,229,6.350000
10200.000000,0,11,242,7.333333
10200.000000,1,11,244,7.333333
10200.000000,2,11,239,7.316667
10200.000000,3,11,232,7.316667
10200.000000,4,11,259,7.350000
10260.000000,0,11,247,0.800000
10260.000000,1,11,249,0.800000
10260.000000,2,11,245,0.800000
10260.000000,3,11,237,0.816667
10260.000000,4,11,264,0.800000
10320.000000,0,11,247,1.800000
10320.000000,1,11,249,1.800000
10320.000000,2,11,245,1.800000
10320.000000,3,11,237,1.816667
10320.000000,4,11,264,1.800000
10380.000000,0,11,247,2.800000
10380.000000,1,11,249,2.800000
10380.000000,2,11,245,2.800000
10380.000000,3,11,237,2.816667
10380.000000,4,11,264,2.800000
10440.000000,0,11,247,3.800000
10440.000000,1,11,249,3.800000
10440.000000,2,11,245,3.800000
10440.000000,3,11,237,3.816667
10440.000000,4,11,264,3.800000
10500.000000,0,11,247,4.800000
10500.000000,1,11,249,4.800000
10500.000000,2,11,245,4.800000
10500.000000,3,11,237,4.816667
10500.000000,4,11,264,4.800000
10560.000000,0,12,195,5.800000
10560.000000,1,12,195,5.800000
10560.000000,2,12,196,5.800000
10560.000000,3,12,185,5.816667
10560.000000,4,12,210,5.800000
10620.000000,0,12,224,6.800000
10620.000000,1,12,223,6.800000
10620.000000,2,12,227,6.800000
10620.000000,3,12,214,6.816667
10620.000000,4,12,238,6.800000
10680.000000,0,12,249,0.166667
10680.000000,1,12,248,0.133333
10680.000000,2,12,252,0.133333
10680.000000,3,12,239,0.133333
10680.000000,4,12,263,0.133333
10740.000000,0,12,249,1.166667
10740.000000,1,12,248,1.133333
10740.000000,2,12,252,1.133333
10740.000000,3,12,239,1.133333
10740.000000,4,12,263,1.133333
10800.000000,0,12,249,2.166667
10800.000000,1,12,248,2.133333
10800.000000,2,12,252,2.133333
10800.000000,3,12,239,2.133333
10800.000000,4,12,263,2.133333
10860.000000,0,12,249,3.166667
10860.000000,1,12,248,3.133333
10860.000000,2,12,252,3.133333
10860.000000,3,12,239,3.133333
10860.000000,4,12,263,3.133333
10920.000000,0,12,249,4.166667
10920.000000,1,12,248,4.133333
10920.000000,2,12,252,4.133333
10920.000000,3,12,239,4.133333
10920.000000,4,12,263,4.133333
10980.000000,0,13,196,5.166667
10980.000000,1,13,204,5.133333
10980.000000,2,13,206,5.133333
10980.000000,3,13,205,5.133333
10980.000000,4,13,204,5.133333
11040.000000,0,13,204,6.166667
11040.000000,1,13,217,6.133333
11040.000000,2,13,218,6.133333
11040.000000,3,13,223,6.133333
11040.000000,4,13,210,6.133333
11100.000000,0,13,234,7.166667
11100.000000,1,13,247,7.133333
11100.000000,2,13,248,7.133333
11100.000000,3,13,253,7.133333
11100.000000,4,13,240,7.133333
11160.000000,0,13,245,0.616667
11160.000000,1,13,257,0.616667
11160.000000,2,13,258,0.633333
11160.000000,3,13,264,0.633333
11160.000000,4,13,251,0.633333
11220.000000,0,13,245,1.616667
11220.000000,1,13,257,1.616667
11220.000000,2,13,258,1.633333
11220.000000,3,13,264,1.633333
11220.000000,4,13,251,1.633333
11280.000000,0,13,245,2.616667
11280.000000,1,13,257,2.616667
11280.000000,2,13,258,2.633333
11280.000000,3,13,264,2.633333
11280.000000,4,13,251,2.633333
11340.000000,0,13,245,3.616667
11340.000000,1,13,257,3.616667
11340.000000,2,13,258,3.633333
11340.000000,3,13,264,3.633333
11340.000000,4,13,251,3.633333
11400.000000,0,13,245,4.616667
11400.000000,1,13,257,4.616667
11400.000000,2,13,258,4.633333
11400.000000,3,13,264,4.633333
11400.000000,4,13,251,4.633333
11460.000000,0,14,186,5.616667
11460.000000,1,14,211,5.616667
11460.000000,2,14,209,5.633333
11460.000000,3,14,218,5.633333
11460.000000,4,14,210,5.633333
11520.000000,0,14,205,6.616667
11520.000000,1,14,237,6.616667
11520.000000,2,14,234,6.633333
11520.000000,3,14,244,6.633333
11520.000000,4,14,238,6.633333
11580.000000,0,14,232,0.133333
11580.000000,1,14,263,0.100000
11580.000000,2,14,260,0.133333
11580.000000,3,14,271,0.116667
11580.000000,4,14,265,0.100000
11640.000000,0,14,232,1.133333
11640.000000,1,14,263,1.100000
11640.000000,2,14,260,1.133333
11640.000000,3,14,271,1.116667
11640.000000,4,14,265,1.100000
11700.000000,0,14,232,2.133333
11700.000000,1,14,263,2.100000
11700.000000,2,14,260,2.133333
11700.000000,3,14,271,2.116667
11700.000000,4,14,265,2.100000
11760.000000,0,14,232,3.133333
11760.000000,1,14,263,3.100000
11760.000000,2,14,260,3.133333
11760.000000,3,14,271,3.116667
11760.000000,4,14,265,3.100000
11820.000000,0,14,232,4.133333
11820.000000,1,14,263,4.100000
11820.000000,2,14,260,4.133333
11820.000000,3,14,271,4.116667
11820.000000,4,14,265,4.100000
11880.000000,0,0,184,5.133333
11880.000000,1,0,221,5.100000
11880.000000,2,0,208,5.133333
11880.000000,3,0,222,5.116667
11880.000000,4,0,224,5.100000
11940.000000,0,0,194,6.133333
11940.000000,1,0,235,6.100000
11940.000000,2,0,216,6.133333
11940.000000,3,0,231,6.116667
11940.000000,4,0,238,6.100000
12000.000000,0,0,223,7.133333
12000.000000,1,0,264,7.100000
12000.000000,2,0,246,7.133333
12000.000000,3,0,261,7.116667
12000.000000,4,0,268,7.100000
12060.000000,0,0,240,0.416667
12060.000000,1,0,282,0.433333
12060.000000,2,0,263,0.433333
12060.000000,3,0,278,0.416667
12060.000000,4,0,285,0.416667
12120.000000,0,0,240,1.416667
12120.000000,1,0,282,1.433333
12120.000000,2,0,263,1.433333
12120.000000,3,0,278,1.416667
12120.000000,4,0,285,1.416667
12180.000000,0,0,240,2.416667
12180.000000,1,0,282,2.433333
12180.000000,2,0,263,2.433333
12180.000000,3,0,278,2.416667
12180.000000,4,0,285,2.416667
12240.000000,0,0,240,3.416667
12240.000000,1,0,282,3.433333
12240.000000,2,0,263,3.433333
12240.000000,3,0,278,3.416667
12240.000000,4,0,285,3.416667
12300.000000,0,0,240,4.416667
12300.000000,1,0,282,4.433333
12300.000000,2,0,263,4.433333
12300.000000,3,0,278,4.416667
12300.000000,4,0,285,4.416667
12360.000000,0,1,195,5.416667
12360.000000,1,1,221,5.433333
12360.000000,2,1,210,5.433333
12360.000000,3,1,226,5.416667
12360.000000,4,1,235,5.416667
12420.000000,0,1,216,6.416667
12420.000000,1,1,234,6.433333
12420.000000,2,1,226,6.433333
12420.000000,3,1,243,6.416667
12420.000000,4,1,253,6.416667
12480.000000,0,1,246,7.416667
12480.000000,1,1,264,7.433333
12480.000000,2,1,257,7.433333
12480.000000,3,1,273,7.416667
12480.000000,4,1,283,7.416667
12540.000000,0,1,255,0.716667
12540.000000,1,1,273,0.716667
12540.000000,2,1,265,0.683333
12540.000000,3,1,282,0.700000
12540.000000,4,1,291,0.683333
12600.000000,0,1,255,1.716667
12600.000000,1,1,273,1.716667
12600.000000,2,1,265,1.683333
12600.000000,3,1,282,1.700000
12600.000000,4,1,291,1.683333
12660.000000,0,1,255,2.716667
12660.000000,1,1,273,2.716667
12660.000000,2,1,265,2.683333
12660.000000,3,1,282,2.700000
12660.000000,4,1,291,2.683333
12720.000000,0,1,255,3.716667
12720.000000,1,1,273,3.716667
12720.000000,2,1,265,3.683333
12720.000000,3,1,282,3.700000
12720.000000,4,1,291,3.683333
12780.000000,0,1,255,4.716667
12780.000000,1,1,273,4.716667
12780.000000,2,1,265,4.683333
12780.000000,3,1,282,4.700000
12780.000000,4,1,291,4.683333
12840.000000,0,2,198,5.716667
12840.000000,1,2,216,5.716667
12840.000000,2,2,200,5.683333
12840.000000,3,2,216,5.700000
12840.000000,4,2,231,5.683333
12900.000000,0,2,222,6.716667
12900.000000,1,2,239,6.716667
12900.000000,2,2,219,6.683333
12900.000000,3,2,234,6.700000
12900.000000,4,2,253,6.683333
12960.000000,0,2,251,7.716667
12960.000000,1,2,269,0.000000
12960.000000,2,2,249,0.000000
12960.000000,3,2,264,7.700000
12960.000000,4,2,283,0.016667
13020.000000,0,2,251,0.983333
13020.000000,1,2,269,1.000000
13020.000000,2,2,249,1.000000
13020.000000,3,2,264,0.983333
13020.000000,4,2,283,1.016667
13080.000000,0,2,251,1.983333
13080.000000,1,2,269,2.000000
13080.000000,2,2,249,2.000000
13080.000000,3,2,264,1.983333
13080.000000,4,2,283,2.016667
13140.000000,0,2,251,2.983333
13140.000000,1,2,269,3.000000
13140.000000,2,2,249,3.000000
13140.000000,3,2,264,2.983333
13140.000000,4,2,283,3.016667
13200.000000,0,2,251,3.983333
13200.000000,1,2,269,4.000000
13200.000000,2,2,249,4.000000
13200.000000,3,2,264,3.983333
13200.000000,4,2,283,4.016667
13260.000000,0,2,251,4.983333
13260.000000,1,3,217,5.000000
13260.000000,2,2,249,5.000000
13260.000000,3,3,199,4.983333
13260.000000,4,2,283,5.016667
13320.000000,0,3,203,5.983333
13320.000000,1,3,221,6.000000
13320.000000,2,3,185,6.000000
13320.000000,3,3,199,5.983333
13320.000000,4,3,225,6.016667
13380.000000,0,3,234,6.983333
13380.000000,1,3,252,7.000000
13380.000000,2,3,213,7.000000
13380.000000,3,3,228,6.983333
13380.000000,4,3,255,7.016667
13440.000000,0,3,252,0.366667
13440.000000,1,3,270,0.366667
13440.000000,2,3,232,0.366667
13440.000000,3,3,246,0.350000
13440.000000,4,3,274,0.366667
13500.000000,0,3,252,1.366667
13500.000000,1,3,270,1.366667
13500.000000,2,3,232,1.366667
13500.000000,3,3,246,1.350000
13500.000000,4,3,274,1.366667
13560.000000,0,3,252,2.366667
13560.000000,1,3,270,2.366667
13560.000000,2,3,232,2.366667
13560.000000,3,3,246,2.350000
13560.000000,4,3,274,2.366667
13620.000000,0,3,252,3.366667
13620.000000,1,3,270,3.366667
13620.000000,2,3,232,3.366667
13620.000000,3,3,246,3.350000
13620.000000,4,3,274,3.366667
13680.000000,0,3,252,4.366667
13680.000000,1,3,270,4.366667
13680.000000,2,3,232,4.366667
13680.000000,3,3,246,4.350000
13680.000000,4,3,274,4.366667
13740.000000,0,4,210,5.366667
13740.000000,1,4,221,5.366667
13740.000000,2,4,195,5.366667
13740.000000,3,4,199,5.350000
13740.000000,4,4,218,5.366667
13800.000000,0,4,231,6.366667
13800.000000,1,4,238,6.366667
13800.000000,2,4,218,6.366667
13800.000000,3,4,217,6.350000
13800.000000,4,4,232,6.366667
13860.000000,0,4,261,7.366667
13860.000000,1,4,268,7.366667
13860.000000,2,4,248,7.366667
13860.000000,3,4,247,7.350000
13860.000000,4,4,262,7.366667
13920.000000,0,4,267,0.800000
13920.000000,1,4,274,0.766667
13920.000000,2,4,254,0.783333
13920.000000,3,4,253,0.766667
13920.000000,4,4,268,0.783333
13980.000000,0,4,267,1.800000
13980.000000,1,4,274,1.766667
13980.000000,2,4,254,1.783333
13980.000000,3,4,253,1.766667
13980.000000,4,4,268,1.783333
14040.000000,0,4,267,2.800000
14040.000000,1,4,274,2.766667
14040.000000,2,4,254,2.783333
14040.000000,3,4,253,2.766667
14040.000000,4,4,268,2.783333
14100.000000,0,4,267,3.800000
14100.000000,1,4,274,3.766667
14100.000000,2,4,254,3.783333
14100.000000,3,4,253,3.766667
14100.000000,4,4,268,3.783333
14160.000000,0,4,267,4.800000
14160.000000,1,4,274,4.766667
14160.000000,2,4,254,4.783333
14160.000000,3,4,253,4.766667
14160.000000,4,4,268,4.783333
14220.000000,0,5,218,5.800000
14220.000000,1,5,221,5.766667
14220.000000,2,5,203,5.783333
14220.000000,3,5,217,5.766667
14220.000000,4,5,205,5.783333
14280.000000,0,5,247,6.800000
14280.000000,1,5,248,6.766667
14280.000000,2,5,231,6.783333
14280.000000,3,5,247,6.766667
14280.000000,4,5,228,6.783333
14340.000000,0,5,274,0.116667
14340.000000,1,5,275,0.083333
14340.000000,2,5,258,0.100000
14340.000000,3,5,274,0.116667
14340.000000,4,5,254,0.083333
14400.000000,0,5,274,1.116667
14400.000000,1,5,275,1.083333
14400.000000,2,5,258,1.100000
14400.000000,3,5,274,1.116667
14400.000000,4,5,254,1.083333
14460.000000,0,5,274,2.116667
14460.000000,1,5,275,2.083333
14460.000000,2,5,258,2.100000
14460.000000,3,5,274,2.116667
14460.000000,4,5,254,2.083333
14520.000000,0,5,274,3.116667
14520.000000,1,5,275,3.083333
14520.000000,2,5,258,3.100000
14520.000000,3,5,274,3.116667
14520.000000,4,5,254,3.083333
14580.000000,0,5,274,4.116667
14580.000000,1,5,275,4.083333
14580.000000,2,5,258,4.100000
14580.000000,3,5,274,4.116667
14580.000000,4,5,254,4.083333
14640.000000,0,6,213,5.116667
14640.000000,1,6,218,5.083333
14640.000000,2,6,216,5.100000
14640.000000,3,6,217,5.116667
14640.000000,4,6,193,5.083333
14700.000000,0,6,215,6.116667
14700.000000,1,6,223,6.083333
14700.000000,2,6,229,6.100000
14700.000000,3,6,221,6.116667
14700.000000,4,6,196,6.083333
14760.000000,0,6,245,7.116667
14760.000000,1,6,253,7.083333
14760.000000,2,6,259,7.100000
14760.000000,3,6,251,7.116667
14760.000000,4,6,226,7.083333
14820.000000,0,6,266,0.300000
14820.000000,1,6,274,0.300000
14820.000000,2,6,280,0.283333
14820.000000,3,6,273,0.283333
14820.000000,4,6,248,0.266667
14880.000000,0,6,266,1.300000
14880.000000,1,6,274,1.300000
14880.000000,2,6,280,1.283333
14880.000000,3,6,273,1.283333
14880.000000,4,6,248,1.266667
14940.000000,0,6,266,2.300000
14940.000000,1,6,274,2.300000
14940.000000,2,6,280,2.283333
14940.000000,3,6,273,2.283333
14940.000000,4,6,248,2.266667
15000.000000,0,6,266,3.300000
15000.000000,1,6,274,3.300000
15000.000000,2,6,280,3.283333
15000.000000,3,6,273,3.283333
15000.000000,4,6,248,3.266667
15060.000000,0,6,266,4.300000
15060.000000,1,6,274,4.300000
15060.000000,2,6,280,4.283333
15060.000000,3,6,273,4.283333
15060.000000,4,6,248,4.266667
15120.000000,0,7,213,5.300000
15120.000000,1,7,222,5.300000
15120.000000,2,7,227,5.283333
15120.000000,3,7,220,5.283333
15120.000000,4,7,206,5.266667
15180.000000,0,7,226,6.300000
15180.000000,1,7,235,6.300000
15180.000000,2,7,239,6.283333
15180.000000,3,7,232,6.283333
15180.000000,4,7,224,6.266667
15240.000000,0,7,256,7.300000
15240.000000,1,7,265,7.300000
15240.000000,2,7,269,7.283333
15240.000000,3,7,262,7.283333
15240.000000,4,7,254,7.266667
15300.000000,0,7,276,0.333333
15300.000000,1,7,285,0.316667
15300.000000,2,7,290,0.316667
15300.000000,3,7,282,0.333333
15300.000000,4,7,274,0.316667
15360.000000,0,7,276,1.333333
15360.000000,1,7,285,1.316667
15360.000000,2,7,290,1.316667
15360.000000,3,7,282,1.333333
15360.000000,4,7,274,1.316667
15420.000000,0,7,276,2.333333
15420.000000,1,7,285,2.316667
15420.000000,2,7,290,2.316667
15420.000000,3,7,282,2.333333
15420.000000,4,7,274,2.316667
15480.000000,0,7,276,3.333333
15480.000000,1,7,285,3.316667
15480.000000,2,7,290,3.316667
15480.000000,3,7,282,3.333333
15480.000000,4,7,274,3.316667
15540.000000,0,7,276,4.333333
15540.000000,1,7,285,4.316667
15540.000000,2,7,290,4.316667
15540.000000,3,7,282,4.333333
15540.000000,4,7,274,4.316667
15600.000000,0,8,218,5.333333
15600.000000,1,8,218,5.316667
15600.000000,2,8,233,5.316667
15600.000000,3,8,204,5.333333
15600.000000,4,8,219,5.316667
15660.000000,0,8,229,6.333333
15660.000000,1,8,224,6.316667
15660.000000,2,8,245,6.316667
15660.000000,3,8,205,6.333333
15660.000000,4,8,232,6.316667
15720.000000,0,8,259,7.333333
15720.000000,1,8,254,7.316667
15720.000000,2,8,275,7.316667
15720.000000,3,8,235,7.333333
15720.000000,4,8,262,7.316667
15780.000000,0,8,278,0.383333
15780.000000,1,8,273,0.350000
15780.000000,2,8,294,0.366667
15780.000000,3,8,254,0.350000
15780.000000,4,8,281,0.350000
15840.000000,0,8,278,1.383333
15840.000000,1,8,273,1.350000
15840.000000,2,8,294,1.366667
15840.000000,3,8,254,1.350000
15840.000000,4,8,281,1.350000
15900.000000,0,8,278,2.383333
15900.000000,1,8,273,2.350000
15900.000000,2,8,294,2.366667
15900.000000,3,8,254,2.350000
15900.000000,4,8,281,2.350000
15960.000000,0,8,278,3.383333
15960.000000,1,8,273,3.350000
15960.000000,2,8,294,3.366667
15960.000000,3,8,254,3.350000
15960.000000,4,8,281,3.350000
16020.000000,0,8,278,4.383333
16020.000000,1,8,273,4.350000
16020.000000,2,8,294,4.366667
16020.000000,3,8,254,4.350000
16020.000000,4,8,281,4.350000
16080.000000,0,9,218,5.383333
16080.000000,1,9,225,5.350000
16080.000000,2,9,234,5.366667
16080.000000,3,9,207,5.350000
16080.000000,4,9,219,5.350000
16140.000000,0,9,229,6.383333
16140.000000,1,9,242,6.350000
16140.000000,2,9,245,6.366667
16140.000000,3,9,224,6.350000
16140.000000,4,9,230,6.350000
16200.000000,0,9,259,7.383333
16200.000000,1,9,272,7.350000
16200.000000,2,9,275,7.366667
16200.000000,3,9,254,7.350000
16200.000000,4,9,260,7.350000
16260.000000,0,9,270,0.650000
16260.000000,1,9,283,0.650000
16260.000000,2,9,286,0.633333
16260.000000,3,9,265,0.616667
16260.000000,4,9,270,0.633333
16320.000000,0,9,270,1.650000
16320.000000,1,9,283,1.650000
16320.000000,2,9,286,1.633333
16320.000000,3,9,265,1.616667
16320.000000,4,9,270,1.633333
16380.000000,0,9,270,2.650000
16380.000000,1,9,283,2.650000
16380.000000,2,9,286,2.633333
16380.000000,3,9,265,2.616667
16380.000000,4,9,270,2.633333
16440.000000,0,9,270,3.650000
16440.000000,1,9,283,3.650000
16440.000000,2,9,286,3.633333
16440.000000,3,9,265,3.616667
16440.000000,4,9,270,3.633333
16500.000000,0,9,270,4.650000
16500.000000,1,9,283,4.650000
16500.000000,2,9,286,4.633333
16500.000000,3,9,265,4.616667
16500.000000,4,9,270,4.633333
16560.000000,0,10,221,5.650000
16560.000000,1,10,228,5.650000
16560.000000,2,10,231,5.633333
16560.000000,3,10,209,5.616667
16560.000000,4,10,233,5.633333
16620.000000,0,10,246,6.650000
16620.000000,1,10,250,6.650000
16620.000000,2,10,252,6.633333
16620.000000,3,10,230,6.616667
16620.000000,4,10,263,6.633333
16680.000000,0,10,275,0.050000
16680.000000,1,10,278,0.033333
16680.000000,2,10,281,0.050000
16680.000000,3,10,259,0.033333
16680.000000,4,10,292,0.033333
16740.000000,0,10,275,1.050000
16740.000000,1,10,278,1.033333
16740.000000,2,10,281,1.050000
16740.000000,3,10,259,1.033333
16740.000000,4,10,292,1.033333
16800.000000,0,10,275,2.050000
16800.000000,1,10,278,2.033333
16800.000000,2,10,281,2.050000
16800.000000,3,10,259,2.033333
16800.000000,4,10,292,2.033333
16860.000000,0,10,275,3.050000
16860.000000,1,10,278,3.033333
16860.000000,2,10,281,3.050000
16860.000000,3,10,259,3.033333
16860.000000,4,10,292,3.033333
16920.000000,0,10,275,4.050000
16920.000000,1,10,278,4.033333
16920.000000,2,10,281,4.050000
16920.000000,3,10,259,4.033333
16920.000000,4,10,292,4.033333
16980.000000,0,11,220,5.050000
16980.000000,1,11,223,5.033333
16980.000000,2,11,220,5.050000
16980.000000,3,11,203,5.033333
16980.000000,4,11,240,5.033333
17040.000000,0,11,224,6.050000
17040.000000,1,11,227,6.033333
17040.000000,2,11,221,6.050000
17040.000000,3,11,206,6.033333
17040.000000,4,11,246,6.033333
17100.000000,0,11,254,7.050000
17100.000000,1,11,257,7.033333
17100.000000,2,11,251,7.050000
17100.000000,3,11,236,7.033333
17100.000000,4,11,276,7.033333
17160.000000,0,11,276,0.283333
17160.000000,1,11,279,0.283333
17160.000000,2,11,273,0.266667
17160.000000,3,11,258,0.250000
17160.000000,4,11,297,0.266667
17220.000000,0,11,276,1.283333
17220.000000,1,11,279,1.283333
17220.000000,2,11,273,1.266667
17220.000000,3,11,258,1.250000
17220.000000,4,11,297,1.266667
17280.000000,0,11,276,2.283333
17280.000000,1,11,279,2.283333
17280.000000,2,11,273,2.266667
17280.000000,3,11,258,2.250000
17280.000000,4,11,297,2.266667
17340.000000,0,11,276,3.283333
17340.000000,1,11,279,3.283333
17340.000000,2,11,273,3.266667
17340.000000,3,11,258,3.250000
17340.000000,4,11,297,3.266667
17400.000000,0,11,276,4.283333
17400.000000,1,11,279,4.283333
17400.000000,2,11,273,4.266667
17400.000000,3,11,258,4.250000
17400.000000,4,11,297,4.266667
17460.000000,0,12,229,5.283333
17460.000000,1,12,222,5.283333
17460.000000,2,12,215,5.266667
17460.000000,3,12,202,5.250000
17460.000000,4,12,228,5.266667
17520.000000,0,12,245,6.283333
17520.000000,1,12,232,6.283333
17520.000000,2,12,224,6.266667
17520.000000,3,12,213,6.250000
17520.000000,4,12,233,6.266667
17580.000000,0,12,274,7.283333
17580.000000,1,12,262,7.283333
17580.000000,2,12,254,7.266667
17580.000000,3,12,242,7.250000
17580.000000,4,12,262,7.266667
17640.000000,0,12,292,0.400000
17640.000000,1,12,280,0.400000
17640.000000,2,12,272,0.383333
17640.000000,3,12,260,0.416667
17640.000000,4,12,280,0.400000
17700.000000,0,12,292,1.400000
17700.000000,1,12,280,1.400000
17700.000000,2,12,272,1.383333
17700.000000,3,12,260,1.416667
17700.000000,4,12,280,1.400000
17760.000000,0,12,292,2.400000
17760.000000,1,12,280,2.400000
17760.000000,2,12,272,2.383333
17760.000000,3,12,260,2.416667
17760.000000,4,12,280,2.400000
17820.000000,0,12,292,3.400000
17820.000000,1,12,280,3.400000
17820.000000,2,12,272,3.383333
17820.000000,3,12,260,3.416667
17820.000000,4,12,280,3.400000
17880.000000,0,12,292,4.400000
17880.000000,1,12,280,4.400000
17880.000000,2,12,272,4.383333
17880.000000,3,12,260,4.416667
17880.000000,4,12,280,4.400000
17940.000000,0,13,228,5.400000
17940.000000,1,13,240,5.400000
17940.000000,2,13,214,5.383333
17940.000000,3,13,204,5.416667
17940.000000,4,13,230,5.400000
18000.000000,0,13,239,6.400000
18000.000000,1,13,262,6.400000
18000.000000,2,13,228,6.383333
18000.000000,3,13,219,6.416667
18000.000000,4,13,248,6.400000
18060.000000,0,13,268,7.400000
18060.000000,1,13,292,7.400000
18060.000000,2,13,258,7.383333
18060.000000,3,13,248,7.416667
18060.000000,4,13,277,7.400000
18120.000000,0,13,282,0.533333
18120.000000,1,13,305,0.533333
18120.000000,2,13,272,0.550000
18120.000000,3,13,262,0.550000
18120.000000,4,13,291,0.533333
18180.000000,0,13,282,1.533333
18180.000000,1,13,305,1.533333
18180.000000,2,13,272,1.550000
18180.000000,3,13,262,1.550000
18180.000000,4,13,291,1.533333
18240.000000,0,13,282,2.533333
18240.000000,1,13,305,2.533333
18240.000000,2,13,272,2.550000
18240.000000,3,13,262,2.550000
18240.000000,4,13,291,2.533333
18300.000000,0,13,282,3.533333
18300.000000,1,13,305,3.533333
18300.000000,2,13,272,3.550000
18300.000000,3,13,262,3.550000
18300.000000,4,13,291,3.533333
18360.000000,0,13,282,4.533333
18360.000000,1,13,305,4.533333
18360.000000,2,13,272,4.550000
18360.000000,3,13,262,4.550000
18360.000000,4,13,291,4.533333
18420.000000,0,14,232,5.533333
18420.000000,1,14,247,5.533333
18420.000000,2,14,211,5.550000
18420.000000,3,14,216,5.550000
18420.000000,4,14,228,5.533333
18480.000000,0,14,253,6.533333
18480.000000,1,14,265,6.533333
18480.000000,2,14,227,6.550000
18480.000000,3,14,239,6.550000
18480.000000,4,14,243,6.533333
18540.000000,0,14,283,7.533333
18540.000000,1,14,295,7.533333
18540.000000,2,14,257,7.550000
18540.000000,3,14,269,7.550000
18540.000000,4,14,273,7.533333
18600.000000,0,14,292,0.683333
18600.000000,1,14,304,0.700000
18600.000000,2,14,266,0.683333
18600.000000,3,14,279,0.700000
18600.000000,4,14,282,0.700000
18660.000000,0,14,292,1.683333
18660.000000,1,14,304,1.700000
18660.000000,2,14,266,1.683333
18660.000000,3,14,279,1.700000
18660.000000,4,14,282,1.700000
18720.000000,0,14,292,2.683333
18720.000000,1,14,304,2.700000
18720.000000,2,14,266,2.683333
18720.000000,3,14,279,2.700000
18720.000000,4,14,282,2.700000
18780.000000,0,14,292,3.683333
18780.000000,1,14,304,3.700000
18780.000000,2,14,266,3.683333
18780.000000,3,14,279,3.700000
18780.000000,4,14,282,3.700000
18840.000000,0,14,292,4.683333
18840.000000,1,14,304,4.700000
18840.000000,2,14,266,4.683333
18840.000000,3,14,279,4.700000
18840.000000,4,14,282,4.700000
18900.000000,0,0,240,5.683333
18900.000000,1,0,239,5.700000
18900.000000,2,0,210,5.683333
18900.000000,3,0,228,5.700000
18900.000000,4,0,226,5.700000
18960.000000,0,0,265,6.683333
18960.000000,1,0,257,6.700000
18960.000000,2,0,233,6.683333
18960.000000,3,0,254,6.700000
18960.000000,4,0,249,6.700000
19020.000000,0,0,295,7.683333
19020.000000,1,0,287,7.700000
19020.000000,2,0,263,7.683333
19020.000000,3,0,284,7.700000
19020.000000,4,0,279,7.700000
19080.000000,0,0,303,0.750000
19080.000000,1,0,294,0.766667
19080.000000,2,0,271,0.766667
19080.000000,3,0,291,0.733333
19080.000000,4,0,286,0.750000
19140.000000,0,0,303,1.750000
19140.000000,1,0,294,1.766667
19140.000000,2,0,271,1.766667
19140.000000,3,0,291,1.733333
19140.000000,4,0,286,1.750000
19200.000000,0,0,303,2.750000
19200.000000,1,0,294,2.766667
19200.000000,2,0,271,2.766667
19200.000000,3,0,291,2.733333
19200.000000,4,0,286,2.750000
19260.000000,0,0,303,3.750000
19260.000000,1,0,294,3.766667
19260.000000,2,0,271,3.766667
19260.000000,3,0,291,3.733333
19260.000000,4,0,286,3.750000
19320.000000,0,0,303,4.750000
19320.000000,1,0,294,4.766667
19320.000000,2,0,271,4.766667
19320.000000,3,0,291,4.733333
19320.000000,4,0,286,4.750000
19380.000000,0,1,247,5.750000
19380.000000,1,1,235,5.766667
19380.000000,2,1,202,5.766667
19380.000000,3,1,235,5.733333
19380.000000,4,1,224,5.750000
19440.000000,0,1,272,6.750000
19440.000000,1,1,259,6.766667
19440.000000,2,1,220,6.766667
19440.000000,3,1,260,6.733333
19440.000000,4,1,246,6.750000
19500.000000,0,1,302,7.750000
19500.000000,1,1,289,7.766667
19500.000000,2,1,250,7.766667
19500.000000,3,1,290,7.733333
19500.000000,4,1,276,7.750000
19560.000000,0,1,312,0.650000
19560.000000,1,1,298,0.666667
19560.000000,2,1,260,0.683333
19560.000000,3,1,300,0.683333
19560.000000,4,1,286,0.650000
19620.000000,0,1,312,1.650000
19620.000000,1,1,298,1.666667
19620.000000,2,1,260,1.683333
19620.000000,3,1,300,1.683333
19620.000000,4,1,286,1.650000
19680.000000,0,1,312,2.650000
19680.000000,1,1,298,2.666667
19680.000000,2,1,260,2.683333
19680.000000,3,1,300,2.683333
19680.000000,4,1,286,2.650000
19740.000000,0,1,312,3.650000
19740.000000,1,1,298,3.666667
